Suburb,SellerG,CouncilArea,Type,BuildingArea,Rooms,Propertycount,Lattitude,Longtitude,Distance,YearBuilt,Car,Postcode,airbnb_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
Armadale,Jellis,Stonnington,h,150.0,3,4836.0,-37.8614,145.0274,6.3,1889.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Biggin,Stonnington,u,,1,4836.0,-37.853,145.0167,6.3,,0.0,3143.0,100.0,550.0,2390.0
Armadale,Hodges,Stonnington,h,116.0,3,4836.0,-37.8592,145.0182,6.3,1888.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,u,,2,4836.0,-37.8538,145.0127,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,t,165.0,3,4836.0,-37.8537,145.0267,6.3,1995.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,u,,2,4836.0,-37.8619,145.0257,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,116.0,3,4836.0,-37.8574,145.0281,6.3,1910.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,u,,2,4836.0,-37.8552,145.016,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,u,,2,4836.0,-37.8555,145.0291,6.3,2006.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,h,,4,4836.0,-37.858,145.0111,6.3,1934.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,h,,5,4836.0,-37.8638,145.0229,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,u,,2,4836.0,-37.8528,145.0268,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,RT,Stonnington,t,,3,4836.0,-37.8566,145.0116,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,u,,2,4836.0,-37.8596,145.0198,6.3,1960.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,h,107.0,1,4836.0,-37.8564,145.0228,6.3,1900.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,u,,1,4836.0,-37.8605,145.0185,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,,2,4836.0,-37.8537,145.0267,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,u,73.0,2,4836.0,-37.8574,145.0174,6.3,1970.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,96.0,2,4836.0,-37.8543,145.016,6.3,1910.0,0.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,222.0,4,4836.0,-37.8536,145.0173,6.3,1900.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,u,,1,4836.0,-37.8614,145.0222,6.3,,0.0,3143.0,100.0,550.0,2390.0
Armadale,RT,Stonnington,h,121.0,3,4836.0,-37.8545,145.0145,6.3,1910.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,h,163.0,4,4836.0,-37.8613,145.0264,6.3,1900.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,u,,1,4836.0,-37.8537,145.0114,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,RT,Stonnington,h,,2,4836.0,-37.851,145.0161,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,,3,4836.0,-37.8511,145.0167,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,h,,3,4836.0,-37.8558,145.015,6.3,,0.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,h,,2,4836.0,-37.8571,145.0224,6.3,,0.0,3143.0,100.0,550.0,2390.0
Armadale,Ray,Stonnington,u,,2,4836.0,-37.8646,145.0247,6.3,1966.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,,3,4836.0,-37.8521,145.019,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,h,106.0,3,4836.0,-37.8542,145.0149,6.3,1900.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Gary,Stonnington,u,,3,4836.0,-37.8597,145.0104,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,Greg,Stonnington,u,74.0,2,4836.0,-37.8573,145.0186,6.3,1969.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,u,98.0,2,4836.0,-37.8596,145.0198,6.3,1970.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,108.0,3,4836.0,-37.8559,145.0158,6.3,1900.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Fletchers,Stonnington,u,,1,4836.0,-37.8575,145.0174,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,u,,1,4836.0,-37.8509,145.0203,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,u,80.0,2,4836.0,-37.8573,145.0186,6.3,1970.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,u,,2,4836.0,-37.8604,145.0147,6.3,1953.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,u,88.0,2,4836.0,-37.8593,145.0156,6.3,1970.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,80.0,3,4836.0,-37.8554,145.0173,6.3,1920.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,h,,4,4836.0,-37.8593,145.0275,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,u,76.0,2,4836.0,-37.8618,145.0183,6.3,1970.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,h,251.0,4,4836.0,-37.8574,145.016,6.3,1900.0,2.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,,4,4836.0,-37.8611,145.0195,6.3,,4.0,3143.0,100.0,550.0,2390.0
Armadale,Jellis,Stonnington,u,91.0,3,4836.0,-37.853,145.0264,6.3,1940.0,1.0,3143.0,100.0,550.0,2390.0
Armadale,Marshall,Stonnington,h,,5,4836.0,-37.8611,145.0271,6.3,,2.0,3143.0,100.0,550.0,2390.0
Armadale,Ray,Stonnington,u,,2,4836.0,-37.8573,145.0112,6.3,,1.0,3143.0,100.0,550.0,2390.0
Armadale,hockingstuart,Stonnington,u,,2,4836.0,-37.8568,145.0161,6.3,,0.0,3143.0,100.0,550.0,2390.0
Armadale,Ray,Stonnington,u,,2,4836.0,-37.8503,145.0185,6.3,1980.0,1.0,3143.0,100.0,550.0,2390.0
Ascot Vale,Nelson,Moonee Valley,u,,2,6567.0,-37.7756,144.9165,5.9,,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,108.0,3,6567.0,-37.7777,144.9195,5.9,1920.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,174.0,3,6567.0,-37.7777,144.9221,5.9,1910.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,270.0,4,6567.0,-37.7729,144.9179,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Woodards,Moonee Valley,h,,3,6567.0,-37.7758,144.9089,5.9,1938.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,128.0,3,6567.0,-37.775,144.9091,5.9,1900.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,77.0,2,6567.0,-37.7776,144.9142,5.9,1890.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Maddison,Moonee Valley,h,92.0,2,6567.0,-37.7745,144.9093,5.9,1920.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,109.0,2,6567.0,-37.7748,144.929,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,168.0,3,6567.0,-37.7756,144.9208,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,125.0,3,6567.0,-37.7759,144.91,5.9,1904.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,2,6567.0,-37.773,144.9049,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,79.0,2,6567.0,-37.7807,144.9288,5.9,1890.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Raine,Moonee Valley,h,102.0,2,6567.0,-37.7731,144.9206,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,u,90.0,2,6567.0,-37.7718,144.9066,5.9,1995.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,148.0,3,6567.0,-37.7819,144.9064,5.9,1960.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,h,,2,6567.0,-37.7738,144.9345,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Raine,Moonee Valley,h,,3,6567.0,-37.7746,144.9112,5.9,,0.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,87.0,2,6567.0,-37.7774,144.9186,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Walshe,Moonee Valley,h,,3,6567.0,-37.7778,144.9065,5.9,2011.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Raine,Moonee Valley,h,185.0,4,6567.0,-37.7766,144.9143,5.9,1890.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,2,6567.0,-37.7732,144.9206,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,131.0,3,6567.0,-37.7725,144.9146,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Woodards,Moonee Valley,h,,2,6567.0,-37.7825,144.9208,5.9,,0.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,u,,2,6567.0,-37.7731,144.9074,5.9,2010.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,h,,3,6567.0,-37.781,144.9207,5.9,1950.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,120.0,3,6567.0,-37.7746,144.9031,5.9,1955.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,147.0,3,6567.0,-37.7737,144.904,5.9,1950.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,h,139.0,3,6567.0,-37.7821,144.9055,5.9,1920.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,232.0,4,6567.0,-37.775,144.93200000000004,5.9,1978.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,117.0,3,6567.0,-37.7753,144.9116,5.9,1910.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,3,6567.0,-37.7759,144.9338,5.9,,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Raine,Moonee Valley,h,204.0,4,6567.0,-37.782,144.903,5.9,1890.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,u,104.0,2,6567.0,-37.7791,144.914,5.9,1995.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,127.0,3,6567.0,-37.7727,144.9136,5.9,1950.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,110.0,3,6567.0,-37.7765,144.9114,5.9,1920.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,149.0,3,6567.0,-37.7742,144.906,5.9,1930.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Raine,Moonee Valley,h,180.0,4,6567.0,-37.7757,144.9088,5.9,1939.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,,2,6567.0,-37.7734,144.9191,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,,3,6567.0,-37.7828,144.9049,5.9,,3.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,5,6567.0,-37.7778,144.9261,5.9,,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,t,132.0,2,6567.0,-37.7713,144.9038,5.9,2015.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,t,,2,6567.0,-37.7712,144.9088,5.9,1998.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,u,,2,6567.0,-37.7786,144.9141,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Alexkarbon,Moonee Valley,h,110.0,3,6567.0,-37.7779,144.9133,5.9,1920.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,t,160.0,3,6567.0,-37.7744,144.9035,5.9,2013.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,,2,6567.0,-37.7722,144.9117,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,158.0,4,6567.0,-37.7766,144.9187,5.9,1900.0,0.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,u,,2,6567.0,-37.7779,144.9137,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,u,,2,6567.0,-37.7728,144.9169,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,,3,6567.0,-37.7766,144.9185,5.9,,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,157.0,3,6567.0,-37.7774,144.928,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,104.0,3,6567.0,-37.777,144.9176,5.9,1910.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,147.0,4,6567.0,-37.7778,144.9131,5.9,1920.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Weda,Moonee Valley,u,148.0,3,6567.0,-37.7722,144.9163,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,u,69.0,2,6567.0,-37.7731,144.9074,5.9,2012.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,h,155.0,4,6567.0,-37.7769,144.9138,5.9,1920.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Barry,Moonee Valley,h,168.0,3,6567.0,-37.7727,144.9055,5.9,1900.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,h,172.0,3,6567.0,-37.7778,144.9061,5.9,2011.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,177.0,3,6567.0,-37.7778,144.9042,5.9,2010.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Frank,Moonee Valley,h,,3,6567.0,-37.7728,144.9076,5.9,,3.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Brad,Moonee Valley,h,120.0,3,6567.0,-37.7816,144.9217,5.9,1940.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,108.0,2,6567.0,-37.7825,144.9206,5.9,1910.0,3.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,77.0,2,6567.0,-37.7807,144.9285,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Hodges,Moonee Valley,u,,3,6567.0,-37.7723,144.9094,5.9,1972.0,3.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,t,144.0,3,6567.0,-37.7766,144.9277,5.9,2003.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,4,6567.0,-37.7775,144.91299999999995,5.9,1920.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Jellis,Moonee Valley,h,,4,6567.0,-37.7765,144.9132,5.9,,4.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,3,6567.0,-37.7767,144.9125,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,3,6567.0,-37.7767,144.9124,5.9,,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Barry,Moonee Valley,h,166.0,3,6567.0,-37.7768,144.9223,5.9,1900.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,3,6567.0,-37.7738,144.9215,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Alexkarbon,Moonee Valley,h,,3,6567.0,-37.7792,144.9297,5.9,,0.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Stockdale,Moonee Valley,h,175.0,3,6567.0,-37.7762,144.9174,5.9,1960.0,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,u,71.0,2,6567.0,-37.7772,144.9118,5.9,1900.0,2.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Nelson,Moonee Valley,h,,3,6567.0,-37.7756,144.921,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ascot Vale,Barry,Moonee Valley,h,,2,6567.0,-37.7756,144.9105,5.9,,1.0,3032.0,86.5,380.0,1255.0
Ashburton,Jellis,Boroondara,h,220.0,3,3052.0,-37.8673,145.0688,11.0,1930.0,2.0,3147.0,60.0,250.0,
Ashburton,Buxton,Boroondara,t,,3,3052.0,-37.8655,145.0807,11.0,,2.0,3147.0,60.0,250.0,
Ashburton,Fletchers,Boroondara,u,,2,3052.0,-37.8636,145.0794,11.0,2010.0,1.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,,2,3052.0,-37.869,145.0822,11.0,,2.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,149.0,3,3052.0,-37.8666,145.0676,11.0,1935.0,2.0,3147.0,60.0,250.0,
Ashburton,Marshall,Boroondara,h,178.0,3,3052.0,-37.8699,145.0778,11.0,2004.0,2.0,3147.0,60.0,250.0,
Ashburton,Buxton,Boroondara,h,112.0,3,3052.0,-37.8685,145.0786,11.0,1950.0,2.0,3147.0,60.0,250.0,
Ashburton,Marshall,Boroondara,h,,4,3052.0,-37.8612,145.0858,11.0,1940.0,1.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,145.0,3,3052.0,-37.8675,145.0668,11.0,1920.0,2.0,3147.0,60.0,250.0,
Ashburton,hockingstuart,Boroondara,h,101.0,3,3052.0,-37.8695,145.084,11.0,1950.0,2.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,152.0,3,3052.0,-37.8599,145.0815,11.0,1940.0,3.0,3147.0,60.0,250.0,
Ashburton,Marshall,Boroondara,h,180.0,4,3052.0,-37.86,145.0817,11.0,1938.0,2.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,228.0,3,3052.0,-37.8742,145.07,11.0,2006.0,2.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,145.0,3,3052.0,-37.8737,145.0695,11.0,1945.0,3.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,,2,3052.0,-37.8745,145.0738,11.0,,2.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,t,,3,3052.0,-37.8709,145.0857,11.0,,1.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,t,110.0,3,3052.0,-37.8655,145.0808,11.0,1990.0,2.0,3147.0,60.0,250.0,
Ashburton,hockingstuart,Boroondara,h,,3,3052.0,-37.8605,145.0833,11.0,,2.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,139.0,3,3052.0,-37.8653,145.0897,11.0,1945.0,2.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,206.0,4,3052.0,-37.8669,145.077,11.0,1950.0,4.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,168.0,3,3052.0,-37.8619,145.0879,11.0,1940.0,3.0,3147.0,60.0,250.0,
Ashburton,Buxton,Boroondara,h,111.0,3,3052.0,-37.8703,145.0774,11.0,1950.0,1.0,3147.0,60.0,250.0,
Ashburton,Jellis,Boroondara,h,104.0,2,3052.0,-37.872,145.0692,11.0,1940.0,1.0,3147.0,60.0,250.0,
Ashburton,Noel,Boroondara,t,199.0,4,3052.0,-37.8693,145.08,11.0,2007.0,2.0,3147.0,60.0,250.0,
Ashburton,Buxton,Boroondara,h,,3,3052.0,-37.8679,145.0781,11.0,,2.0,3147.0,60.0,250.0,
Ashburton,Marshall,Boroondara,h,266.0,5,3052.0,-37.8724,145.0758,11.0,1950.0,4.0,3147.0,60.0,250.0,
Ashburton,Marshall,Boroondara,t,,3,3052.0,-37.8624,145.0798,11.0,1990.0,2.0,3147.0,60.0,250.0,
Ashburton,hockingstuart,Boroondara,h,240.0,4,3052.0,-37.8664,145.0772,11.0,1935.0,2.0,3147.0,60.0,250.0,
Ashburton,Fletchers,Boroondara,h,,3,3052.0,-37.8645,145.0797,11.0,,2.0,3147.0,60.0,250.0,
Ashburton,Marshall,Boroondara,h,,3,3052.0,-37.8752,145.0754,11.0,,2.0,3147.0,60.0,250.0,
Ashburton,Marshall,Boroondara,h,164.0,3,3052.0,-37.8636,145.0903,11.0,1947.0,1.0,3147.0,60.0,250.0,
Ashwood,Tim,Monash,h,,2,2894.0,-37.8693,145.1082,12.2,1950.0,1.0,3147.0,60.0,250.0,
Ashwood,Woodards,Monash,h,,3,2894.0,-37.867,145.1092,12.2,,1.0,3147.0,60.0,250.0,
Ashwood,Tim,Monash,u,,3,2894.0,-37.8639,145.0968,12.2,,2.0,3147.0,60.0,250.0,
Ashwood,Purplebricks,Monash,h,201.0,4,2894.0,-37.8716,145.0999,12.2,2016.0,2.0,3147.0,60.0,250.0,
Ashwood,Jellis,Monash,h,114.0,2,2894.0,-37.8694,145.0944,12.2,1950.0,2.0,3147.0,60.0,250.0,
Ashwood,Fletchers,Monash,h,203.0,4,2894.0,-37.8647,145.1023,12.2,2000.0,2.0,3147.0,60.0,250.0,
Ashwood,Tim,Monash,h,,3,2894.0,-37.8642,145.1109,12.2,,2.0,3147.0,60.0,250.0,
Ashwood,hockingstuart,Monash,t,110.0,2,2894.0,-37.8662,145.109,12.2,1970.0,2.0,3147.0,60.0,250.0,
Ashwood,Fletchers,Monash,h,94.0,3,2894.0,-37.8675,145.106,12.2,1950.0,4.0,3147.0,60.0,250.0,
Ashwood,Buxton,Monash,h,,4,2894.0,-37.8651,145.1109,12.2,,1.0,3147.0,60.0,250.0,
Ashwood,Buxton,Monash,h,,4,2894.0,-37.8661,145.1013,12.2,,2.0,3147.0,60.0,250.0,
Ashwood,Tim,Monash,h,152.0,4,2894.0,-37.8621,145.1126,12.2,1970.0,2.0,3147.0,60.0,250.0,
Ashwood,Buxton,Monash,h,,4,2894.0,-37.8651,145.1107,12.2,,2.0,3147.0,60.0,250.0,
Ashwood,Ray,Monash,u,90.0,2,2894.0,-37.8711,145.1017,12.2,2003.0,1.0,3147.0,60.0,250.0,
Ashwood,Jellis,Monash,h,215.0,3,2894.0,-37.8621,145.1021,12.2,1950.0,3.0,3147.0,60.0,250.0,
Ashwood,Buxton,Monash,h,255.0,4,2894.0,-37.8655,145.096,12.2,1930.0,1.0,3147.0,60.0,250.0,
Ashwood,Harcourts,Monash,h,,3,2894.0,-37.8707,145.1036,12.2,,2.0,3147.0,60.0,250.0,
Ashwood,Noel,Monash,u,80.0,2,2894.0,-37.8696,145.0962,12.2,1970.0,1.0,3147.0,60.0,250.0,
Ashwood,Woodards,Monash,u,,2,2894.0,-37.8702,145.1042,12.2,,1.0,3147.0,60.0,250.0,
Ashwood,Buxton,Monash,h,,3,2894.0,-37.8671,145.1117,12.2,1960.0,1.0,3147.0,60.0,250.0,
Ashwood,Tim,Monash,h,192.0,4,2894.0,-37.8629,145.1097,12.2,1950.0,2.0,3147.0,60.0,250.0,
Ashwood,hockingstuart,Monash,u,88.0,2,2894.0,-37.8709,145.102,12.2,2007.0,2.0,3147.0,60.0,250.0,
Ashwood,Buxton,Monash,h,,4,2894.0,-37.8669,145.1106,12.2,,1.0,3147.0,60.0,250.0,
Ashwood,Fletchers,Monash,h,86.0,2,2894.0,-37.8683,145.1082,12.2,1950.0,1.0,3147.0,60.0,250.0,
Ashwood,Jellis,Monash,h,120.0,3,2894.0,-37.858,145.1038,12.2,1960.0,1.0,3147.0,60.0,250.0,
Ashwood,Noel,Monash,h,85.0,3,2894.0,-37.87,145.1103,12.2,1958.0,1.0,3147.0,60.0,250.0,
Ashwood,Jellis,Monash,t,134.0,3,2894.0,-37.8655,145.1096,12.2,2012.0,2.0,3147.0,60.0,250.0,
Ashwood,Buxton,Monash,h,198.0,3,2894.0,-37.8614,145.1098,12.2,1970.0,2.0,3147.0,60.0,250.0,
Ashwood,Barry,Monash,t,130.0,3,2894.0,-37.8723,145.1089,12.2,2012.0,2.0,3147.0,60.0,250.0,
Avondale Heights,Moonee,Moonee Valley,h,118.0,3,4502.0,-37.7677,144.8674,10.5,1970.0,1.0,3034.0,40.0,,
Avondale Heights,Moonee,Moonee Valley,h,103.0,3,4502.0,-37.7634,144.8611,10.5,1980.0,1.0,3034.0,40.0,,
Avondale Heights,Nelson,Moonee Valley,t,181.0,3,4502.0,-37.77,144.8572,10.5,2017.0,1.0,3034.0,40.0,,
Avondale Heights,Nelson,Moonee Valley,h,,3,4502.0,-37.7706,144.8629,10.5,,2.0,3034.0,40.0,,
Avondale Heights,Moonee,Moonee Valley,h,,4,4502.0,-37.7676,144.859,10.5,2008.0,1.0,3034.0,40.0,,
Avondale Heights,Nelson,Moonee Valley,h,225.0,4,4502.0,-37.7654,144.8655,10.5,2008.0,2.0,3034.0,40.0,,
Avondale Heights,Nelson,Moonee Valley,h,,3,4502.0,-37.7593,144.871,10.5,,2.0,3034.0,40.0,,
Avondale Heights,Nelson,Moonee Valley,h,,4,4502.0,-37.7545,144.8736,10.5,,4.0,3034.0,40.0,,
Avondale Heights,Nelson,Moonee Valley,h,,3,4502.0,-37.7605,144.8581,10.5,,2.0,3034.0,40.0,,
Avondale Heights,Nelson,Moonee Valley,h,120.0,3,4502.0,-37.7591,144.8542,10.5,1970.0,2.0,3034.0,40.0,,
Avondale Heights,Moonee,Moonee Valley,h,,4,4502.0,-37.7537,144.8729,10.5,,2.0,3034.0,40.0,,
Avondale Heights,Barry,Moonee Valley,h,,3,4502.0,-37.7721,144.8576,10.5,,1.0,3034.0,40.0,,
Avondale Heights,Moonee,Moonee Valley,h,143.0,3,4502.0,-37.7632,144.8622,10.5,1970.0,1.0,3034.0,40.0,,
Avondale Heights,Moonee,Moonee Valley,t,,3,4502.0,-37.7519,144.8534,10.5,,2.0,3034.0,40.0,,
Avondale Heights,Nelson,Moonee Valley,h,,4,4502.0,-37.7532,144.8766,10.5,,3.0,3034.0,40.0,,
